img_path,timestamp,x,y,z,layer_height,extrusion_e,extrusion_rate,speed_f,nozzle_tip_x,nozzle_tip_y,layer_height_class,extrusion_class
dataset_filtered/C5c_000.jpg,2024-10-24_11-26-34,-9.520808,-38.163118,1.709442,1.2,51.69,1.0,1800,638,357,2,2
dataset_filtered/C5c_001.jpg,2024-10-24_11-26-37,-39.991347,19.80405,2.013305,1.2,123.74,1.0,1800,638,357,2,2
dataset_filtered/C5c_002.jpg,2024-10-24_11-26-39,22.713141,32.925865,2.36867,1.2,207.63,1.0,1800,638,357,2,2
dataset_filtered/C5c_003.jpg,2024-10-24_11-26-42,16.801308,-39.570693,2.797854,1.2,309.51,1.0,1800,638,357,2,2
dataset_filtered/C5c_004.jpg,2024-10-24_11-26-44,-27.61304,-28.503405,2.996996,1.2,356.77,1.0,1800,638,357,2,2
dataset_filtered/C5c_005.jpg,2024-10-24_11-26-47,-30.208625,20.0,3.256223,1.2,418.11,1.0,1800,638,357,2,2
dataset_filtered/C5c_006.jpg,2024-10-24_11-26-49,30.468109,25.917002,3.613305,1.2,502.45,1.0,1800,638,357,2,2
dataset_filtered/C5c_007.jpg,2024-10-24_11-26-51,18.497392,-39.233065,3.990987,1.2,592.27,1.0,1800,638,357,2,2
dataset_filtered/C5c_008.jpg,2024-10-24_11-26-54,-31.565995,-23.672982,4.224464,1.2,647.76,1.0,1800,638,357,2,2
dataset_filtered/C5c_009.jpg,2024-10-24_11-26-57,-29.557031,30.0,4.502575,1.2,713.31,1.0,1800,638,357,2,2
dataset_filtered/C5c_010.jpg,2024-10-24_11-26-59,38.209461,11.833571,4.881974,1.2,803.36,1.0,1800,638,357,2,2
dataset_filtered/C5c_011.jpg,2024-10-24_11-27-01,18.594982,-38.900492,5.190987,1.2,877.06,1.0,1800,638,357,2,2
dataset_filtered/C5c_012.jpg,2024-10-24_11-27-04,-38.934496,-8.617675,5.496567,1.2,949.89,1.0,1800,638,357,2,2
dataset_filtered/C5c_013.jpg,2024-10-24_11-27-06,-20.022349,30.218731,5.745494,1.2,1008.4,1.0,1800,638,357,2,2
dataset_filtered/C5c_014.jpg,2024-10-24_11-27-09,39.875705,3.150464,6.119742,1.2,1097.59,1.0,1800,638,357,2,2
dataset_filtered/C5c_015.jpg,2024-10-24_11-27-11,16.665602,-38.502893,6.399571,1.2,1164.56,1.0,1800,638,357,2,2
