img_path,timestamp,x,y,z,layer_height,extrusion_e,extrusion_rate,speed_f,nozzle_tip_x,nozzle_tip_y,layer_height_class,extrusion_class
dataset_filtered/C4b_000.jpg,2024-10-14_11-21-59,-4.788502,-39.364142,1.688841,1.2,37.45,0.8,1800,642,356,2,2
dataset_filtered/C4b_001.jpg,2024-10-14_11-22-02,-39.89064,4.330887,1.948069,1.2,86.61,0.8,1800,642,356,2,2
dataset_filtered/C4b_002.jpg,2024-10-14_11-22-05,18.165536,35.637236,2.346352,1.2,161.87,0.8,1800,642,356,2,2
dataset_filtered/C4b_003.jpg,2024-10-14_11-22-08,16.801308,-39.570693,2.797854,1.2,247.61,0.8,1800,642,356,2,2
dataset_filtered/C4b_004.jpg,2024-10-14_11-22-11,-36.538432,-13.573812,3.070815,1.2,299.42,0.8,1800,642,356,2,2
dataset_filtered/C4b_005.jpg,2024-10-14_11-22-14,18.045151,35.698274,3.546352,1.2,389.24,0.8,1800,642,356,2,2
dataset_filtered/C4b_006.jpg,2024-10-14_11-22-17,18.497392,-39.233065,3.990987,1.2,473.81,0.8,1800,642,356,2,2
dataset_filtered/C4b_007.jpg,2024-10-14_11-22-20,-31.565995,-23.672982,4.224464,1.2,518.21,0.8,1800,642,356,2,2
dataset_filtered/C4b_008.jpg,2024-10-14_11-22-23,-19.884567,39.941926,4.584979,1.2,586.15,0.8,1800,642,356,2,2
dataset_filtered/C4b_009.jpg,2024-10-14_11-22-26,33.954215,-41.082504,5.125751,1.2,689.2,0.8,1800,642,356,2,2
dataset_filtered/C4b_010.jpg,2024-10-14_11-22-29,-20.507843,-33.908103,5.360944,1.2,734.06,0.8,1800,642,356,2,2
dataset_filtered/C4b_011.jpg,2024-10-14_11-22-32,-29.637825,30.0,5.704292,1.2,798.97,0.8,1800,642,356,2,2
dataset_filtered/C4b_012.jpg,2024-10-14_11-22-35,39.875705,3.150464,6.119742,1.2,878.07,0.8,1800,642,356,2,2
dataset_filtered/C4b_013.jpg,2024-10-14_11-22-38,-5.286872,-39.325074,6.493991,1.2,949.71,0.8,1800,642,356,2,2
dataset_filtered/C4b_014.jpg,2024-10-14_11-22-41,-39.150426,20.0,6.825322,1.2,1012.78,0.8,1800,642,356,2,2
dataset_filtered/C4b_015.jpg,2024-10-14_11-22-44,35.41161,18.601208,7.25279,1.2,1093.87,0.8,1800,642,356,2,2
dataset_filtered/C4b_016.jpg,2024-10-14_11-22-47,13.544175,-38.668775,7.613305,1.2,1163.08,0.8,1800,642,356,2,2
dataset_filtered/C4b_017.jpg,2024-10-14_11-22-50,-38.169772,12.959211,7.994421,1.2,1236.13,0.8,1800,642,356,2,2
dataset_filtered/C4b_018.jpg,2024-10-14_11-22-53,36.736391,15.712141,8.466524,1.2,1325.68,0.8,1800,642,356,2,2
