img_path,timestamp,x,y,z,layer_height,extrusion_e,extrusion_rate,speed_f,nozzle_tip_x,nozzle_tip_y,layer_height_class,extrusion_class
dataset_filtered/D3b_000.jpg,2024-10-11_10-13-41,-26.231856,-29.27837,1.862661,1.5,42.49,0.6,1800,625,350,2,2
dataset_filtered/D3b_001.jpg,2024-10-11_10-13-44,-20.074553,30.001553,2.300429,1.5,92.14,0.6,1800,625,350,2,2
dataset_filtered/D3b_002.jpg,2024-10-11_10-13-46,40.0,-40.0,3.0,1.5,171.76,0.6,1800,625,350,2,2
dataset_filtered/D3b_003.jpg,2024-10-11_10-13-49,-14.662668,-35.914241,3.291845,1.5,205.01,0.6,1800,625,350,2,2
dataset_filtered/D3b_004.jpg,2024-10-11_10-13-52,-30.339735,20.0,3.695279,1.5,250.84,0.6,1800,625,350,2,2
dataset_filtered/D3b_005.jpg,2024-10-11_10-13-55,38.112129,12.143389,4.225322,1.5,310.94,0.6,1800,625,350,2,2
dataset_filtered/D3b_006.jpg,2024-10-11_10-13-58,0.283879,-40.728413,4.7103,1.5,366.37,0.6,1800,625,350,2,2
dataset_filtered/D3b_007.jpg,2024-10-11_10-14-01,-38.972634,14.482841,5.118026,1.5,412.93,0.6,1800,625,350,2,2
dataset_filtered/D3b_008.jpg,2024-10-11_10-14-04,31.02314,25.234538,5.648069,1.5,472.91,0.6,1800,625,350,2,2
dataset_filtered/D3b_009.jpg,2024-10-11_10-14-07,19.500295,-38.782261,6.109442,1.5,525.85,0.6,1800,625,350,2,2
dataset_filtered/D3b_010.jpg,2024-10-11_10-14-10,-40.728899,0.872907,6.549356,1.5,576.26,0.6,1800,625,350,2,2
dataset_filtered/D3b_011.jpg,2024-10-11_10-14-13,25.605251,29.080112,7.11588,1.5,640.36,0.6,1800,625,350,2,2
dataset_filtered/D3b_012.jpg,2024-10-11_10-14-16,13.54725,-38.66465,7.641631,1.5,700.88,0.6,1800,625,350,2,2
dataset_filtered/D3b_013.jpg,2024-10-11_10-14-19,-39.153863,-8.509298,8.002146,1.5,742.35,0.6,1800,625,350,2,2
dataset_filtered/D3b_014.jpg,2024-10-11_10-14-22,15.337144,36.851372,8.551502,1.5,804.61,0.6,1800,625,350,2,2
dataset_filtered/D3b_015.jpg,2024-10-11_10-14-25,16.151779,-37.98862,9.128755,1.5,871.18,0.6,1800,625,350,2,2
dataset_filtered/D3b_016.jpg,2024-10-11_10-14-28,-32.953022,-17.430793,9.448498,1.5,908.04,0.6,1800,625,350,2,2
dataset_filtered/D3b_017.jpg,2024-10-11_10-14-32,-19.816768,39.831232,9.869099,1.5,955.74,0.6,1800,625,350,2,2
dataset_filtered/D3b_018.jpg,2024-10-11_10-14-35,14.652048,-38.076446,10.637339,1.5,1044.3,0.6,1800,625,350,2,2
dataset_filtered/D3b_019.jpg,2024-10-11_10-14-38,-31.7033,-22.648905,10.922747,1.5,1077.21,0.6,1800,625,350,2,2
dataset_filtered/D3b_020.jpg,2024-10-11_10-14-41,-20.0,30.749671,11.324034,1.5,1123.0,0.6,1800,625,350,2,2
dataset_filtered/D3b_021.jpg,2024-10-11_10-14-44,25.410475,-40.328667,12.079399,1.5,1209.9,0.6,1800,625,350,2,2
dataset_filtered/D3b_022.jpg,2024-10-11_10-14-47,-21.38911,-33.823029,12.339056,1.5,1239.78,0.6,1800,625,350,2,2
dataset_filtered/D3b_023.jpg,2024-10-11_10-14-50,-29.474509,30.0,12.772532,1.5,1289.45,0.6,1800,625,350,2,2
dataset_filtered/D3b_024.jpg,2024-10-11_10-14-53,19.631697,-38.253169,13.611588,1.5,1385.53,0.6,1800,625,350,2,2
dataset_filtered/D3b_025.jpg,2024-10-11_10-14-56,-3.283905,-40.458879,13.736052,1.5,1399.77,0.6,1800,625,350,2,2
dataset_filtered/D3b_026.jpg,2024-10-11_10-14-59,-39.599366,20.0,14.167382,1.5,1449.02,0.6,1800,625,350,2,2
dataset_filtered/D3b_027.jpg,2024-10-11_10-15-02,39.617081,-40.138649,15.002146,1.5,1543.98,0.6,1800,625,350,2,2
dataset_filtered/D3b_028.jpg,2024-10-11_10-15-05,-13.797746,-35.007326,15.298283,1.5,1577.63,0.6,1800,625,350,2,2
dataset_filtered/D3b_029.jpg,2024-10-11_10-15-07,-38.516319,9.887933,15.609442,1.5,1612.93,0.6,1800,625,350,2,2
dataset_filtered/D3b_030.jpg,2024-10-11_10-15-10,39.991363,0.820445,16.283262,1.5,1688.81,0.6,1800,625,350,2,2
dataset_filtered/D3b_031.jpg,2024-10-11_10-15-13,1.682402,-41.248657,16.708155,1.5,1736.76,0.6,1800,625,350,2,2
dataset_filtered/D3b_032.jpg,2024-10-11_10-15-16,-40.256945,-5.325175,17.025751,1.5,1772.48,0.6,1800,625,350,2,2
dataset_filtered/D3b_033.jpg,2024-10-11_10-15-19,-0.210365,39.780961,17.482833,1.5,1823.45,0.6,1800,625,350,2,2
dataset_filtered/D3b_034.jpg,2024-10-11_10-15-22,-19.988574,-34.084623,18.330472,1.5,1918.18,0.6,1800,625,350,2,2
dataset_filtered/D3b_035.jpg,2024-10-11_10-15-25,-40.328587,-1.607852,18.545064,1.5,1942.08,0.6,1800,625,350,2,2
dataset_filtered/D3b_036.jpg,2024-10-11_10-15-28,-19.93036,39.919501,18.877682,1.5,1978.82,0.6,1800,625,350,2,2
dataset_filtered/D3b_037.jpg,2024-10-11_10-15-31,-23.310193,-32.070232,19.851931,1.5,2086.75,0.6,1800,625,350,2,2
dataset_filtered/D3b_038.jpg,2024-10-11_10-15-34,-39.776586,7.420983,20.094421,1.5,2113.54,0.6,1800,625,350,2,2
dataset_filtered/D3b_039.jpg,2024-10-11_10-15-37,-20.0,30.462602,20.328326,1.5,2139.0,0.6,1800,625,350,2,2
dataset_filtered/D3b_040.jpg,2024-10-11_10-15-40,-38.713005,-7.673149,21.512876,1.5,2269.4,0.6,1800,625,350,2,2
dataset_filtered/D3b_041.jpg,2024-10-11_10-15-43,-39.339669,20.0,21.667382,1.5,2286.38,0.6,1800,625,350,2,2
dataset_filtered/D3b_042.jpg,2024-10-11_10-15-46,-4.828796,39.991696,21.963519,1.5,2318.89,0.6,1800,625,350,2,2
dataset_filtered/D3b_043.jpg,2024-10-11_10-15-49,-18.426444,-35.136509,22.821888,1.5,2413.71,0.6,1800,625,350,2,2
dataset_filtered/D3b_044.jpg,2024-10-11_10-15-52,-38.378283,-8.880902,23.006438,1.5,2434.13,0.6,1800,625,350,2,2
dataset_filtered/D3b_045.jpg,2024-10-11_10-15-55,-20.38358,30.0,23.324034,1.5,2469.19,0.6,1800,625,350,2,2
dataset_filtered/D3b_046.jpg,2024-10-11_10-15-57,34.10905,-38.975446,24.032189,1.5,2547.79,0.6,1800,625,350,2,2
dataset_filtered/D3b_047.jpg,2024-10-11_10-16-00,-25.082791,-28.495096,24.373391,1.5,2585.83,0.6,1800,625,350,2,2
dataset_filtered/D3b_048.jpg,2024-10-11_10-16-03,-39.211958,20.0,24.669528,1.5,2618.81,0.6,1800,625,350,2,2
dataset_filtered/D3b_049.jpg,2024-10-11_10-16-06,40.0,-2.159252,25.298283,1.5,2689.05,0.6,1800,625,350,2,2
dataset_filtered/D3b_050.jpg,2024-10-11_10-16-09,-19.413575,-34.523776,25.830472,1.5,2748.98,0.6,1800,625,350,2,2
dataset_filtered/D3b_051.jpg,2024-10-11_10-16-12,-41.818422,12.046501,26.124464,1.5,2782.13,0.6,1800,625,350,2,2
dataset_filtered/D3b_052.jpg,2024-10-11_10-16-15,0.244769,39.946591,26.487124,1.5,2822.79,0.6,1800,625,350,2,2
dataset_filtered/D3b_053.jpg,2024-10-11_10-16-18,-15.628734,-38.140758,27.304721,1.5,2915.71,0.6,1800,625,350,2,2
dataset_filtered/D3b_054.jpg,2024-10-11_10-16-21,-37.368265,-17.934351,27.463519,1.5,2933.81,0.6,1800,625,350,2,2
dataset_filtered/D3b_055.jpg,2024-10-11_10-16-24,-20.0,30.364157,27.830472,1.5,2975.39,0.6,1800,625,350,2,2
dataset_filtered/D3b_056.jpg,2024-10-11_10-16-27,1.583149,-37.291406,28.712446,1.5,3076.6,0.6,1800,625,350,2,2
dataset_filtered/D3b_057.jpg,2024-10-11_10-16-30,-18.523606,-35.746125,28.82618,1.5,3089.7,0.6,1800,625,350,2,2
dataset_filtered/D3b_058.jpg,2024-10-11_10-16-33,-30.0,20.730945,29.229614,1.5,3136.12,0.6,1800,625,350,2,2
dataset_filtered/D3b_059.jpg,2024-10-11_10-16-36,16.29283,-42.701994,30.130901,1.5,3240.35,0.6,1800,625,350,2,2
dataset_filtered/D3b_060.jpg,2024-10-11_10-16-39,-2.362128,-37.952453,30.233906,1.5,3252.31,0.6,1800,625,350,2,2
dataset_filtered/D3b_061.jpg,2024-10-11_10-16-42,-36.624608,-2.372207,30.549356,1.5,3288.99,0.6,1800,625,350,2,2
dataset_filtered/D3b_062.jpg,2024-10-11_10-16-45,32.22899,-37.188415,31.542918,1.5,3404.51,0.6,1800,625,350,2,2
dataset_filtered/D3b_063.jpg,2024-10-11_10-16-48,1.630819,-37.001865,31.712446,1.5,3424.3,0.6,1800,625,350,2,2
dataset_filtered/D3b_064.jpg,2024-10-11_10-16-51,-37.528322,-18.835871,31.961373,1.5,3453.38,0.6,1800,625,350,2,2
dataset_filtered/D3b_065.jpg,2024-10-11_10-16-54,-20.0,30.750811,32.330472,1.5,3496.08,0.6,1800,625,350,2,2
dataset_filtered/D3b_066.jpg,2024-10-11_10-16-57,1.398759,-37.122974,33.212446,1.5,3599.02,0.6,1800,625,350,2,2
dataset_filtered/D3b_067.jpg,2024-10-11_10-17-00,-13.619699,-39.667385,33.291845,1.5,3608.29,0.6,1800,625,350,2,2
dataset_filtered/D3b_068.jpg,2024-10-11_10-17-02,-29.79421,29.681126,33.770386,1.5,3663.88,0.6,1800,625,350,2,2
dataset_filtered/D3b_069.jpg,2024-10-11_10-17-05,-7.44573,-39.588011,34.757511,1.5,3778.55,0.6,1800,625,350,2,2
dataset_filtered/D3b_070.jpg,2024-10-11_10-17-09,-38.175707,-10.026395,35.0,1.5,3806.79,0.6,1800,625,350,2,2
dataset_filtered/D3b_071.jpg,2024-10-11_10-17-11,-20.385048,30.194378,35.315451,1.5,3842.92,0.6,1800,625,350,2,2
dataset_filtered/D3b_072.jpg,2024-10-11_10-17-14,24.484627,-40.063668,36.083691,1.5,3931.8,0.6,1800,625,350,2,2
dataset_filtered/D3b_073.jpg,2024-10-11_10-17-18,-39.339173,3.512152,36.566524,1.5,3987.71,0.6,1800,625,350,2,2
dataset_filtered/D3b_074.jpg,2024-10-11_10-17-20,-30.0,29.347349,36.755365,1.5,4009.22,0.6,1800,625,350,2,2
dataset_filtered/D3b_075.jpg,2024-10-11_10-17-24,38.681019,10.18633,37.238197,1.5,4064.42,0.6,1800,625,350,2,2
dataset_filtered/D3b_076.jpg,2024-10-11_10-17-26,-40.988815,15.800844,38.126609,1.5,4166.64,0.6,1800,625,350,2,2
dataset_filtered/D3b_077.jpg,2024-10-11_10-17-29,-30.0,20.927952,38.206009,1.5,4175.46,0.6,1800,625,350,2,2
dataset_filtered/D3b_078.jpg,2024-10-11_10-17-32,22.696876,32.936309,38.587983,1.5,4218.86,0.6,1800,625,350,2,2
dataset_filtered/D3b_079.jpg,2024-10-11_10-17-35,-40.094146,19.434881,39.641631,1.5,4339.38,0.6,1800,625,350,2,2
dataset_filtered/D3b_080.jpg,2024-10-11_10-17-38,-20.292067,30.0,39.800429,1.5,4357.23,0.6,1800,625,350,2,2
dataset_filtered/D3b_081.jpg,2024-10-11_10-17-41,33.659623,21.610661,40.169528,1.5,4399.18,0.6,1800,625,350,2,2
dataset_filtered/D3b_082.jpg,2024-10-11_10-17-44,-30.0,20.743478,41.199571,1.5,4516.42,0.6,1800,625,350,2,2
dataset_filtered/D3b_083.jpg,2024-10-11_10-17-47,18.140244,35.650123,41.55794,1.5,4557.1,0.6,1800,625,350,2,2
dataset_filtered/D3b_084.jpg,2024-10-11_10-17-50,38.154103,12.01101,41.725322,1.5,4576.17,0.6,1800,625,350,2,2
dataset_filtered/D3b_085.jpg,2024-10-11_10-17-53,-39.511103,-6.172713,42.506438,1.5,4665.14,0.6,1800,625,350,2,2
